0.015149369, 0.012841444, 0.020689767, 0.016421344
0.015550423, 0.012248162, 0.021544559, 0.016336683
0.016079642, 0.012454882, 0.021485755, 0.0148576535
0.016386932, 0.010717926, 0.021554517, 0.0144100515
0.015046753, 0.014979446, 0.02027029, 0.01846347
0.0142003875, 0.021262903, 0.018895727, 0.023266297
0.015374385, 0.012359152, 0.020864036, 0.015862817
0.015117869, 0.015400384, 0.020585023, 0.01850496
0.01557276, 0.011557141, 0.02175141, 0.015801731
0.014134152, 0.020339917, 0.019242382, 0.024722302
0.014477054, 0.02164862, 0.019558026, 0.024391988
0.013970653, 0.026192527, 0.018509319, 0.029034333
0.014427848, 0.01786795, 0.019570995, 0.020953516
0.016054459, 0.014700672, 0.021128632, 0.01786521
0.014359016, 0.018204203, 0.019752076, 0.019438436
0.015870847, 0.012422433, 0.021625305, 0.015007836
0.015488749, 0.012132805, 0.02162015, 0.013744402
0.0154946055, 0.012936056, 0.020998787, 0.014747459
0.01404652, 0.01774968, 0.019376319, 0.021352498
0.013545415, 0.022164848, 0.018465478, 0.0245758
0.0131814, 0.023256972, 0.017852832, 0.026070235
0.012216903, 0.03063124, 0.016710462, 0.03387313
0.015732523, 0.01266559, 0.020851081, 0.017245369
0.013638224, 0.022086412, 0.018283362, 0.024873814
0.015898183, 0.011857651, 0.021616327, 0.014868521
0.014192687, 0.020611044, 0.0190707, 0.02459002
0.014435813, 0.017987812, 0.019362006, 0.021677192
0.016322657, 0.00903206, 0.022049488, 0.012381345
0.013415353, 0.025427172, 0.01834073, 0.026766475
0.01275807, 0.02876961, 0.017638614, 0.030350728
